D	q
8.067980854314064573e-03	3.183680386331425027e-01
8.089156657081292279e-03	3.189836493148093255e-01
8.110332459848519984e-03	3.195992599964760927e-01
8.131508262615749424e-03	3.202148706781429155e-01
8.152684065382978865e-03	3.208304813598097383e-01
8.173859868150204835e-03	3.214460920414765055e-01
8.195035670917434276e-03	3.220617027231433283e-01
8.216211473684663716e-03	3.226773134048101510e-01
8.237387276451891421e-03	3.232929240864769183e-01
8.258563079219120862e-03	3.239085347681437410e-01
8.279738881986348567e-03	3.245241454498105638e-01
8.300914684753578007e-03	3.251397561314773865e-01
8.322090487520805713e-03	3.257553668131441538e-01
8.343266290288035153e-03	3.263709774948109765e-01
8.364442093055262858e-03	3.269865881764777993e-01
8.385617895822490564e-03	3.276021988581445665e-01
8.406793698589720004e-03	3.282178095398113893e-01
8.427969501356949444e-03	3.288334202214782120e-01
8.449145304124175415e-03	3.294490309031449793e-01
8.470321106891404855e-03	3.300646415848118020e-01
8.491496909658634296e-03	3.306802522664786248e-01
8.512672712425862001e-03	3.312958629481453920e-01
8.533848515193091441e-03	3.319114736298122148e-01
8.555024317960319147e-03	3.325270843114790376e-01
8.576200120727548587e-03	3.331426949931458603e-01
8.597375923494776292e-03	3.337583056748126276e-01
8.618551726262005733e-03	3.343739163564794503e-01
8.639727529029235173e-03	3.349895270381462731e-01
8.660903331796462878e-03	3.356051377198130958e-01
8.682079134563690584e-03	3.362207484014798631e-01
8.703254937330920024e-03	3.368363590831466858e-01
8.724430740098149464e-03	3.374519697648135086e-01
8.745606542865375435e-03	3.380675804464802758e-01
8.766782345632604875e-03	3.386831911281470986e-01
8.787958148399834316e-03	3.392988018098139213e-01
8.809133951167062021e-03	3.399144124914806886e-01
8.830309753934289727e-03	3.405300231731475114e-01
8.851485556701519167e-03	3.411456338548143341e-01
8.872661359468748607e-03	3.417612445364811569e-01
8.893837162235976312e-03	3.423768552181479241e-01
8.915012965003205753e-03	3.429924658998147469e-01
8.936188767770433458e-03	3.436080765814815696e-01
8.957364570537661164e-03	3.442236872631483369e-01
8.978540373304890604e-03	3.448392979448151596e-01
8.999716176072120044e-03	3.454549086264819824e-01
9.020891978839346015e-03	3.460705193081487496e-01
9.042067781606575455e-03	3.466861299898155724e-01
9.063243584373804895e-03	3.473017406714823951e-01
9.084419387141032601e-03	3.479173513531491624e-01
9.105595189908260306e-03	3.485329620348159851e-01
9.126770992675489746e-03	3.491485727164828079e-01
9.147946795442719187e-03	3.497641833981496307e-01
9.169122598209946892e-03	3.503797940798163979e-01
9.190298400977176332e-03	3.509954047614832207e-01
9.211474203744404038e-03	3.516110154431500434e-01
9.232650006511631743e-03	3.522266261248168107e-01
9.253825809278861184e-03	3.528422368064836334e-01
9.275001612046090624e-03	3.534578474881504562e-01
9.296177414813316595e-03	3.540734581698172234e-01
9.317353217580546035e-03	3.546890688514840462e-01
9.338529020347775475e-03	3.553046795331508689e-01
9.359704823115003181e-03	3.559202902148176362e-01
9.380880625882232621e-03	3.565359008964844589e-01
9.402056428649460326e-03	3.571515115781512817e-01
9.423232231416689766e-03	3.577671222598181044e-01
9.444408034183917472e-03	3.583827329414848717e-01
9.465583836951146912e-03	3.589983436231516944e-01
9.486759639718374618e-03	3.596139543048185172e-01
9.507935442485602323e-03	3.602295649864852845e-01
9.529111245252831763e-03	3.608451756681521072e-01
9.550287048020061204e-03	3.614607863498189300e-01
9.571462850787287174e-03	3.620763970314856972e-01
9.592638653554516615e-03	3.626920077131525200e-01
9.613814456321746055e-03	3.633076183948193427e-01
9.634990259088973760e-03	3.639232290764861100e-01
9.656166061856203200e-03	3.645388397581529327e-01
9.677341864623430906e-03	3.651544504398197555e-01
9.698517667390660346e-03	3.657700611214865782e-01
9.719693470157888052e-03	3.663856718031533455e-01
9.740869272925117492e-03	3.670012824848201682e-01
9.762045075692345197e-03	3.676168931664869910e-01
9.783220878459572903e-03	3.682325038481537582e-01
9.804396681226802343e-03	3.688481145298205810e-01
9.825572483994031783e-03	3.694637252114874038e-01
9.846748286761257754e-03	3.700793358931541710e-01
9.867924089528487194e-03	3.706949465748209938e-01
9.889099892295716634e-03	3.713105572564878165e-01
9.910275695062944340e-03	3.719261679381545838e-01
9.931451497830173780e-03	3.725417786198214065e-01
9.952627300597401486e-03	3.731573893014882293e-01
9.973803103364630926e-03	3.737729999831550520e-01
9.994978906131858631e-03	3.743886106648218193e-01
1.001615470889908807e-02	3.750042213464886420e-01
1.003733051166631578e-02	3.756198320281554648e-01
1.005850631443354348e-02	3.762354427098222320e-01
1.007968211720077292e-02	3.768510533914890548e-01
1.010085791996800236e-02	3.774666640731558775e-01
1.012203372273523007e-02	3.780822747548226448e-01
1.014320952550245777e-02	3.786978854364894675e-01
