D	q
1.684040137541603470e-03	1.924440414931051779e-01
1.689286368499676866e-03	1.928889626163705628e-01
1.694532599457750695e-03	1.933338837396359755e-01
1.699778830415824091e-03	1.937788048629013604e-01
1.705025061373897487e-03	1.942237259861667453e-01
1.710271292331971317e-03	1.946686471094321580e-01
1.715517523290044713e-03	1.951135682326975429e-01
1.720763754248118109e-03	1.955584893559629278e-01
1.726009985206191505e-03	1.960034104792283127e-01
1.731256216164265335e-03	1.964483316024937254e-01
1.736502447122338730e-03	1.968932527257591103e-01
1.741748678080412126e-03	1.973381738490244952e-01
1.746994909038485956e-03	1.977830949722899079e-01
1.752241139996559352e-03	1.982280160955552928e-01
1.757487370954632748e-03	1.986729372188206777e-01
1.762733601912706144e-03	1.991178583420860626e-01
1.767979832870779974e-03	1.995627794653514753e-01
1.773226063828853370e-03	2.000077005886168602e-01
1.778472294786926765e-03	2.004526217118822451e-01
1.783718525745000595e-03	2.008975428351476578e-01
1.788964756703073991e-03	2.013424639584130427e-01
1.794210987661147387e-03	2.017873850816784276e-01
1.799457218619220783e-03	2.022323062049438125e-01
1.804703449577294613e-03	2.026772273282092252e-01
1.809949680535368009e-03	2.031221484514746101e-01
1.815195911493441405e-03	2.035670695747399950e-01
1.820442142451515234e-03	2.040119906980054076e-01
1.825688373409588630e-03	2.044569118212707926e-01
1.830934604367662026e-03	2.049018329445361775e-01
1.836180835325735856e-03	2.053467540678015901e-01
1.841427066283809252e-03	2.057916751910669750e-01
1.846673297241882648e-03	2.062365963143323599e-01
1.851919528199956044e-03	2.066815174375977449e-01
1.857165759158029873e-03	2.071264385608631575e-01
1.862411990116103269e-03	2.075713596841285424e-01
1.867658221074177099e-03	2.080162808073939273e-01
1.872904452032250495e-03	2.084612019306593400e-01
1.878150682990323891e-03	2.089061230539247249e-01
1.883396913948397720e-03	2.093510441771901098e-01
1.888643144906471116e-03	2.097959653004554947e-01
1.893889375864544512e-03	2.102408864237209074e-01
1.899135606822618342e-03	2.106858075469862923e-01
1.904381837780691738e-03	2.111307286702516772e-01
1.909628068738765568e-03	2.115756497935170899e-01
1.914874299696838963e-03	2.120205709167824748e-01
1.920120530654912359e-03	2.124654920400478597e-01
1.925366761612986189e-03	2.129104131633132724e-01
1.930612992571059585e-03	2.133553342865786573e-01
1.935859223529132981e-03	2.138002554098440422e-01
1.941105454487206377e-03	2.142451765331094271e-01
1.946351685445280207e-03	2.146900976563748398e-01
